[Ano],[Mês/Ano],[Estado],[Bacia],[Campo],[Poço],[Ambiente],[Instalação],[Produção de Óleo (m³)],[Produção de Condensado (m³)],[Produção de Gás Associado (Mm³)],[Produção de Gás Não Associado (Mm³)],[Produção de Água (m³)],[Injeção de Gás (Mm³)],[Injeção de Água para Recuperação Secundária (m³)],[Injeção de Água para Descarte (m³)],[Injeção de Gás Carbônico (Mm³)],[Injeção de Nitrogênio (Mm³)],[Injeção de Vapor de Água (t)],[Injeção de Polímeros (m³)],[Injeção de Outros Fluidos (m³)]
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,7-TUP-123D-RJS,MAR,Petrobras 69,"3.534,30","0,00","743,554","0,000","11,28",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,7-TUP-124D-RJS,MAR,Petrobras 67,"8.381,08","0,00","1.594,360","0,000","198,59",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,7-TUP-127-RJS,MAR,FPSO CIDADE DE PARATY,"9.664,65","0,00","1.870,569","0,000","31,94",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,7-TUP-128D-RJS,MAR,FPSO CIDADE DE MARICÁ,"4.099,09","0,00","1.200,637","0,000","845,37",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,7-TUP-132DA-RJS,MAR,FPSO CIDADE DE MARICÁ,"7.367,89","0,00","1.922,862","0,000","199,26",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,8-LL-101D-RJS,MAR,FPSO CIDADE DE SAQUAREMA,,,,,,"5.679,778","0,00","0,00","1.149,587","0,680","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,8-LL-104D-RJS,MAR,FPSO CIDADE DE SAQUAREMA,,,,,,"0,000","13.186,34","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,8-LL-107-RJS,MAR,Petrobras 67,,,,,,"6.998,402","0,00","0,00","1.765,697","0,510","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,8-LL-108D-RJS,MAR,Petrobras 67,,,,,,"0,000","13.153,78","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,8-LL-112-RJS,MAR,Petrobras 66,,,,,,"0,000","9.923,41","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,8-LL-116D-RJS,MAR,Petrobras 67,,,,,,"0,000","14.642,66","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,8-LL-118D-RJS,MAR,Petrobras 67,,,,,,"0,000","17.530,06","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,8-LL-14D-RJS,MAR,FPSO CIDADE DE PARATY,,,,,,"0,000","7.214,14","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,8-LL-18-RJS,MAR,FPSO CIDADE DE PARATY,,,,,,"0,000","28.809,93","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,8-LL-26D-RJS,MAR,FPSO CIDADE DE PARATY,,,,,,"5.124,478","0,00","0,00","695,904","0,870","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,8-LL-35D-RJS,MAR,FPSO CIDADE DE ANGRA DOS REIS,,,,,,"0,000","9.222,71","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,8-LL-42D-RJS,MAR,FPSO CIDADE DE MARICÁ,,,,,,"0,000","3.698,98","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,8-LL-49D-RJS,MAR,FPSO CIDADE DE PARATY,,,,,,"0,000","9.311,99","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,8-LL-50-RJS,MAR,Petrobras 66,,,,,,"0,000","13.097,74","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,8-LL-52D-RJS,MAR,FPSO CIDADE DE MARICÁ,,,,,,"4.183,123","0,00","0,00","1.454,890","0,510","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,8-LL-5-RJS,MAR,FPSO CIDADE DE MARICÁ,,,,,,"0,000","6.974,89","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,8-LL-71D-RJS,MAR,Petrobras 66,,,,,,"6.002,674","0,00","0,00","1.165,119","0,730","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,8-LL-74-RJS,MAR,Petrobras 66,,,,,,"0,000","15.004,63","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,8-LL-76D-RJS,MAR,Petrobras 67,,,,,,"0,000","18.484,42","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,8-LL-77D-RJS,MAR,Petrobras 69,,,,,,"0,000","19.411,53","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,8-LL-78D-RJS,MAR,FPSO CIDADE DE SAQUAREMA,,,,,,"0,000","14.026,51","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,8-LL-81D-RJS,MAR,FPSO CIDADE DE SAQUAREMA,"2.554,87","0,00","966,395","0,000","2.467,42",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,8-LL-82D-RJS,MAR,Petrobras 67,,,,,,"50,088","0,00","0,00","12,637","0,510","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,8-LL-86D-RJS,MAR,FPSO CIDADE DE MARICÁ,,,,,,"0,000","13.667,89","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,8-LL-87D-RJS,MAR,FPSO CIDADE DE MARICÁ,"3.935,53","0,00","961,400","0,000","1.882,77",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,8-LL-88D-RJS,MAR,FPSO CIDADE DE SAQUAREMA,,,,,,"0,000","9.434,81","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,8-LL-89-RJS,MAR,FPSO CIDADE DE SAQUAREMA,,,,,,"0,000","8.361,05","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,8-LL-92-RJS,MAR,Petrobras 66,,,,,,"0,000","15.754,26","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,8-LL-93D-RJS,MAR,Petrobras 66,,,,,,"0,000","20.809,78","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,8-LL-94D-RJS,MAR,FPSO CIDADE DE MARICÁ,,,,,,"0,000","9.376,24","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,8-LL-98D-RJS,MAR,FPSO CIDADE DE SAQUAREMA,,,,,,"0,000","14.678,87","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,8-SLL-1D-RJS,MAR,Petrobras 69,,,,,,"0,000","16.267,56","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,8-SLL-6-RJS,MAR,Petrobras 69,,,,,,"0,000","4.607,73","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,8-SLL-7-RJS,MAR,Petrobras 69,,,,,,"0,000","7.148,48","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,8-TUP-126D-RJS,MAR,FPSO CIDADE DE MARICÁ,,,,,,"0,000","18.749,25","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,9-BRSA-716-RJS,MAR,FPSO CIDADE DE ANGRA DOS REIS,"2,09","0,00","1,249","0,000","0,19",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,9-BRSA-908D-RJS,MAR,FPSO CIDADE DE ANGRA DOS REIS,"1.823,90","0,00","784,125","0,000","548,14",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,9-LL-12D-RJS,MAR,FPSO CIDADE DE MARICÁ,"7.107,23","0,00","2.626,310","0,000","584,62",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,9-LL-19-RJS,MAR,Petrobras 67,"7.466,27","0,00","1.722,391","0,000","481,99",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,9-LL-1D-RJS,MAR,FPSO CIDADE DE ANGRA DOS REIS,,,,,,"2.332,002","0,00","0,00","435,618","0,720","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,9-LL-29D-RJS,MAR,Petrobras 69,,,,,,"7.937,327","0,00","0,00","2.236,739","0,700","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,SUL DE TUPI,9-LL-7-RJS,MAR,FPSO CIDADE DE SAQUAREMA,"7.517,06","0,00","2.454,300","0,000","479,69",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,3-BRSA-1064-RJS,MAR,Petrobras 76,"513,30","0,00","127,250","0,000","0,15",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,3-BRSA-1184-RJS,MAR,PETROBRAS 77,"763,20","0,00","176,233","0,000","0,09",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,3-BRSA-944A-RJS,MAR,FPSO ALMIRANTE BARROSO,"889,29","0,00","218,049","0,000","0,27",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,7-BUZ-10-RJS,MAR,Petrobras 75,"1.284,41","0,00","392,660","0,000","0,55",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,7-BUZ-12-RJS,MAR,PETROBRAS 77,"1.412,72","0,00","353,951","0,000","0,00",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,7-BUZ-14DA-RJS,MAR,Petrobras 74,"1.273,62","0,00","326,018","0,000","0,33",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,7-BUZ-17-RJS,MAR,Petrobras 74,"191,86","0,00","64,026","0,000","0,05",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,7-BUZ-18-RJS,MAR,Petrobras 76,"859,86","0,00","222,688","0,000","1,03",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,7-BUZ-23-RJS,MAR,Petrobras 75,"1.028,60","0,00","364,881","0,000","0,53",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,7-BUZ-24D-RJS,MAR,Petrobras 76,"598,80","0,00","245,427","0,000","0,65",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,7-BUZ-25-RJS,MAR,Petrobras 74,"1.451,22","0,00","348,147","0,000","0,04",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,7-BUZ-29D-RJS,MAR,Petrobras 75,"426,94","0,00","196,052","0,000","0,37",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,7-BUZ-30-RJS,MAR,PETROBRAS 77,"1.279,48","0,00","319,538","0,000","4,02",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,7-BUZ-31D-RJS,MAR,Petrobras 76,"0,01","0,00","0,005","0,000","0,00",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,7-BUZ-33-RJS,MAR,FPSO ALMIRANTE BARROSO,"1.516,30","0,00","366,773","0,000","0,30",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,7-BUZ-36DA-RJS,MAR,PETROBRAS 77,"153,68","0,00","66,873","0,000","0,02",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,7-BUZ-45DA-RJS,MAR,FPSO ALMIRANTE BARROSO,"1.258,54","0,00","310,663","0,000","0,26",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,7-BUZ-46D-RJS,MAR,FPSO ALMIRANTE BARROSO,"1.444,38","0,00","356,585","0,000","2,95",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,7-BUZ-6-RJS,MAR,Petrobras 74,,,,,,"0,000","1.123,80","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,7-BUZ-70D-RJS,MAR,FPSO ALMIRANTE TAMANDARE,"1.673,94","0,00","480,668","0,000","0,20",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,7-BUZ-74D-RJS,MAR,FPSO ALMIRANTE TAMANDARE,"1.289,99","0,00","329,808","0,000","0,13",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,7-BUZ-79-RJS,MAR,PETROBRAS 78,"1.127,60","0,00","293,409","0,000","3,54",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,7-BUZ-85-RJS,MAR,FPSO ALMIRANTE TAMANDARE,"827,61","0,00","214,949","0,000","0,13",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,7-BUZ-87D-RJS,MAR,FPSO ALMIRANTE TAMANDARE,"1.353,16","0,00","344,828","0,000","0,51",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,8-BUZ-11A-RJS,MAR,PETROBRAS 77,,,,,,"0,000","1.560,94","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,8-BUZ-15-RJS,MAR,Petrobras 74,,,,,,"406,110","0,00","0,00","93,080","0,360","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,8-BUZ-16-RJS,MAR,Petrobras 76,,,,,,"226,079","0,00","0,00","70,672","0,370","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,8-BUZ-19D-RJS,MAR,Petrobras 76,,,,,,"258,464","0,00","0,00","80,796","0,370","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,8-BUZ-21D-RJS,MAR,PETROBRAS 77,,,,,,"0,000","1.785,62","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,8-BUZ-22D-RJS,MAR,Petrobras 74,,,,,,"433,404","0,00","0,00","99,336","0,360","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,8-BUZ-26-RJS,MAR,Petrobras 75,,,,,,"0,000","898,01","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,8-BUZ-27D-RJS,MAR,Petrobras 76,,,,,,"0,000","1.193,93","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,8-BUZ-28DA-RJS,MAR,Petrobras 75,,,,,,"368,568","0,00","0,00","88,419","0,410","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,8-BUZ-32DA-RJS,MAR,PETROBRAS 77,,,,,,"244,903","0,00","0,00","81,430","0,500","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,8-BUZ-35-RJS,MAR,PETROBRAS 77,,,,,,"0,000","1.442,27","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,8-BUZ-37D-RJS,MAR,Petrobras 75,,,,,,"0,000","788,33","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,8-BUZ-38D-RJS,MAR,PETROBRAS 77,,,,,,"454,223","0,00","0,00","151,029","0,500","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,8-BUZ-44-RJS,MAR,FPSO ALMIRANTE BARROSO,,,,,,"189,562","344,96","0,00","42,045","0,450","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,8-BUZ-51-RJS,MAR,FPSO ALMIRANTE BARROSO,,,,,,"410,121","17,91","0,00","90,965","0,450","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,8-BUZ-53D-RJS,MAR,Petrobras 75,,,,,,"0,000","671,95","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,8-BUZ-55-RJS,MAR,FPSO ALMIRANTE BARROSO,,,,,,"0,000","1.929,30","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,8-BUZ-56DB-RJS,MAR,FPSO ALMIRANTE BARROSO,,,,,,"51,636","0,00","0,00","11,453","0,450","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,8-BUZ-57D-RJS,MAR,FPSO ALMIRANTE BARROSO,,,,,,"0,000","1.243,74","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,8-BUZ-58D-RJS,MAR,FPSO ALMIRANTE TAMANDARE,,,,,,"0,000","1.060,88","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,8-BUZ-5-RJS,MAR,Petrobras 74,,,,,,"0,000","1.033,45","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,8-BUZ-64D-RJS,MAR,FPSO ALMIRANTE TAMANDARE,,,,,,"569,148","0,00","0,00","138,531","0,320","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,8-BUZ-68D-RJS,MAR,Petrobras 76,,,,,,"0,000","155,01","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,8-BUZ-82D-RJS,MAR,FPSO ALMIRANTE TAMANDARE,,,,,,"777,836","0,00","0,00","189,325","0,320","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,8-BUZ-84D-RJS,MAR,FPSO ALMIRANTE TAMANDARE,,,,,,"531,204","0,00","0,00","129,295","0,320","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,9-BRSA-1197-RJS,MAR,FPSO ALMIRANTE TAMANDARE,"1.483,86","0,00","377,913","0,000","0,30",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,9-BUZ-1-RJS,MAR,Petrobras 76,"487,66","0,00","114,947","0,000","0,00",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,9-BUZ-2-RJS,MAR,Petrobras 75,,,,,,"452,302","0,00","0,00","108,507","0,410","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,9-BUZ-3-RJS,MAR,Petrobras 75,"432,37","0,00","192,747","0,000","0,37",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,9-BUZ-41-RJS,MAR,FPSO ALMIRANTE TAMANDARE,"1.007,98","0,00","260,845","0,000","3,89",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,9-BUZ-4-RJS,MAR,PETROBRAS 77,"1.066,06","0,00","317,966","0,000","0,00",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TAMBUATÁ,9-BUZ-7-RJS,MAR,Petrobras 74,"759,86","0,00","212,496","0,000","0,17",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TUPI,3-BRSA-496-RJS,MAR,FPSO CIDADE DE ANGRA DOS REIS,"13.207,87","0,00","10.438,557","0,000","6.630,00",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TUPI,3-BRSA-830-RJS,MAR,FPSO CIDADE DE MANGARATIBA,"64.652,74","0,00","25.819,196","0,000","4.126,20",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TUPI,3-BRSA-839A-RJS,MAR,FPSO CIDADE DE ITAGUAÍ,"58.476,50","0,00","18.058,563","0,000","10.460,72",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TUPI,3-BRSA-854-RJS,MAR,Petrobras 69,"88.041,62","0,00","19.075,842","0,000","243,05",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TUPI,3-BRSA-865A-RJS,MAR,FPSO CIDADE DE SAQUAREMA,"87.442,91","0,00","21.086,899","0,000","3.044,62",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TUPI,3-BRSA-883-RJS,MAR,Petrobras 66,"54.370,42","0,00","36.678,160","0,000","15.849,46",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TUPI,4-BRSA-1047-RJS,MAR,Petrobras 69,"12,33","0,00","2,497","0,000","9,38",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TUPI,4-BRSA-711-RJS,MAR,FPSO CIDADE DE MANGARATIBA,"54.425,52","0,00","21.163,799","0,000","43.694,97",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TUPI,7-LL-100-RJS,MAR,Petrobras 66,"81.196,99","0,00","25.776,725","0,000","265,59",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TUPI,7-LL-102D-RJS,MAR,Petrobras 66,"68.976,66","0,00","26.942,509","0,000","13.093,32",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TUPI,7-LL-103D-RJS,MAR,FPSO CIDADE DE ITAGUAÍ,"33.063,86","0,00","9.917,036","0,000","62.021,74",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TUPI,7-LL-105-RJS,MAR,Petrobras 66,"87.506,91","0,00","28.645,437","0,000","7.045,67",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TUPI,7-LL-106DA-RJS,MAR,FPSO CIDADE DE SAQUAREMA,"34.489,43","0,00","21.902,932","0,000","14.777,79",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TUPI,7-LL-10-RJS,MAR,FPSO CIDADE DE SAQUAREMA,,,,,,"0,000","148.705,86","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,TUPI,7-LL-110D-RJS,MAR,Petrobras 67,"71.599,96","0,00","17.020,752","0,000","14.367,35",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TUPI,7-LL-113D-RJS,MAR,Petrobras 67,"31.530,81","0,00","6.159,709","0,000","9,95",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TUPI,7-LL-114D-RJS,MAR,FPSO CIDADE DE MANGARATIBA,"9.172,33","0,00","3.002,683","0,000","2.934,41",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TUPI,7-LL-115-RJS,MAR,Petrobras 67,"94.647,47","0,00","19.689,683","0,000","25,03",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TUPI,7-LL-117D-RJS,MAR,Petrobras 67,"58.243,10","0,00","22.402,793","0,000","55,31",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TUPI,7-LL-119D-RJS,MAR,FPSO CIDADE DE PARATY,"90.783,39","0,00","28.287,688","0,000","21.086,66",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TUPI,7-LL-15D-RJS,MAR,FPSO CIDADE DE PARATY,"62.205,35","0,00","13.674,826","0,000","51.740,62",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TUPI,7-LL-22D-RJS,MAR,FPSO CIDADE DE PARATY,"73.945,57","0,00","16.106,343","0,000","10.595,97",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TUPI,7-LL-28D-RJS,MAR,FPSO CIDADE DE PARATY,"59.309,29","0,00","14.423,428","0,000","17.248,62",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TUPI,7-LL-34D-RJS,MAR,Petrobras 67,"41.515,39","0,00","28.721,589","0,000","39,20",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TUPI,7-LL-36A-RJS,MAR,FPSO CIDADE DE ITAGUAÍ,"120.851,94","0,00","58.860,240","0,000","60,94",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TUPI,7-LL-41D-RJS,MAR,FPSO CIDADE DE MANGARATIBA,,,,,,"0,000","185.072,08","0,00","0,000","0,000","0,00","0,00","0,00"
2026,01/2026,Rio de Janeiro,Santos,TUPI,7-LL-45D-RJS,MAR,FPSO CIDADE DE MANGARATIBA,"16.083,59","0,00","4.682,967","0,000","90.066,85",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TUPI,7-LL-46-RJS,MAR,FPSO CIDADE DE SAQUAREMA,"34.305,90","0,00","16.833,741","0,000","26.346,45",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TUPI,7-LL-48D-RJS,MAR,FPSO CIDADE DE MARICÁ,"57.689,32","0,00","13.803,069","0,000","12.484,13",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TUPI,7-LL-51-RJS,MAR,FPSO CIDADE DE ITAGUAÍ,"44.961,69","0,00","26.472,487","0,000","48.960,96",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TUPI,7-LL-59-RJS,MAR,FPSO CIDADE DE SAQUAREMA,"76.441,06","0,00","27.988,678","0,000","12.440,59",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TUPI,7-LL-60D-RJS,MAR,Petrobras 66,"2.449,83","0,00","1.056,196","0,000","2.762,48",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TUPI,7-LL-61-RJS,MAR,FPSO CIDADE DE MARICÁ,"73.486,59","0,00","16.625,866","0,000","1.857,57",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TUPI,7-LL-66-RJS,MAR,FPSO CIDADE DE MARICÁ,"82.623,05","0,00","18.001,692","0,000","2.242,33",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TUPI,7-LL-67D-RJS,MAR,Petrobras 67,"32.404,31","0,00","13.465,781","0,000","1.399,50",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TUPI,7-LL-68-RJS,MAR,Petrobras 67,"88.380,09","0,00","17.638,437","0,000","3.747,09",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TUPI,7-LL-69-RJS,MAR,Petrobras 66,"80.236,45","0,00","17.540,020","0,000","13.863,90",,,,,,,,
2026,01/2026,Rio de Janeiro,Santos,TUPI,7-LL-70-RJS,MAR,Petrobras 69,"85.527,93","0,00","40.304,477","0,000","157,55",,,,,,,,
